Customer,Product_Group,Recency,Avg_Price_L3Y,Revenue_L12,Customer_Size,l3y_volume,standard_cost,l12_sales_vol,Current_Price,node,segment,lnvolume,lnAvg_Price_L3Y,lin_reg,elasticity,AVG_PE
21511,Product_A,5,60.9,228,282.69,3.74,10,1.2,66.99,51.164471,6,1.3190856114264407,4.109233174715851,"{'intercept_': 7.352321168603478, 'coef_': array([-1.14285895])}",7.352321168603478,6.710931309193553
21524,Product_A,2,38.1,5141,74840.51,353.19,10,117.7,41.91,31.596296,0,5.867006155758215,3.6402142821326553,"{'intercept_': 9.27666951451969, 'coef_': array([-1.45293861])}",9.27666951451969,6.710931309193553
21526,Product_A,2,22.2,236,1892.9,26.55,10,8.9,24.42,51.164471,6,3.279029747687948,3.100092288878234,"{'intercept_': 7.352321168603478, 'coef_': array([-1.14285895])}",7.352321168603478,6.710931309193553
21565,Product_A,4,31.8,133,60160.44,24.24,10,8.1,34.98,35.716822,1,3.1880041612011136,3.459466289786131,"{'intercept_': 3.968844375944699, 'coef_': array([-0.55282215])}",3.968844375944699,6.710931309193553
21575,Product_A,1,42.2,447,28681.74,81.08,10,27.0,46.42,42.45049,3,4.395436321583799,3.742420221041966,"{'intercept_': 5.242900417117241, 'coef_': array([-0.2691711])}",5.242900417117241,6.710931309193553
21577,Product_A,7,35.6,129,2406.92,30.33,10,10.1,39.16,35.716822,1,3.41213732170049,3.572345637857985,"{'intercept_': 3.968844375944699, 'coef_': array([-0.55282215])}",3.968844375944699,6.710931309193553
21582,Product_A,3,38.5,158,11513.18,10.66,10,3.6,42.35,41.500467,2,2.3664984187376983,3.6506582412937387,"{'intercept_': 7.791230885275283, 'coef_': array([-1.52279876])}",7.791230885275283,6.710931309193553
21596,Product_A,4,34.8,529,26415.14,61.51,10,20.5,38.28,42.45049,3,4.119199763220277,3.5496173867804286,"{'intercept_': 5.242900417117241, 'coef_': array([-0.2691711])}",5.242900417117241,6.710931309193553
21608,Product_A,1,52.3,207,2561.34,30.77,10,10.3,57.53,51.164471,6,3.4265401893339504,3.9569963710708773,"{'intercept_': 7.352321168603478, 'coef_': array([-1.14285895])}",7.352321168603478,6.710931309193553
21622,Product_A,2,39.1,2839,29695.04,216.35,10,72.1,43.01,42.45049,3,5.3768974666708935,3.66612246699132,"{'intercept_': 5.242900417117241, 'coef_': array([-0.2691711])}",5.242900417117241,6.710931309193553
21635,Product_A,6,61.6,511,1509.49,15.9,10,5.3,67.76,51.164471,6,2.766319109226186,4.120661870539474,"{'intercept_': 7.352321168603478, 'coef_': array([-1.14285895])}",7.352321168603478,6.710931309193553
21641,Product_A,4,42.1,156,2239.84,7.53,10,2.5,46.31,41.500467,2,2.018895041811802,3.7400477406883357,"{'intercept_': 7.791230885275283, 'coef_': array([-1.52279876])}",7.791230885275283,6.710931309193553
21647,Product_A,1,40.3,2988,72206.36,91.4,10,30.5,44.33,31.596296,0,4.515245478460105,3.696351468952637,"{'intercept_': 9.27666951451969, 'coef_': array([-1.45293861])}",9.27666951451969,6.710931309193553
21679,Product_A,7,34.1,121,50892.38,3.54,10,1.2,37.51,35.716822,1,1.264126727145683,3.529297384289471,"{'intercept_': 3.968844375944699, 'coef_': array([-0.55282215])}",3.968844375944699,6.710931309193553
21737,Product_A,4,42.0,157,157.08,3.74,10,1.2,46.2,41.500467,2,1.3190856114264407,3.7376696182833684,"{'intercept_': 7.791230885275283, 'coef_': array([-1.52279876])}",7.791230885275283,6.710931309193553
21764,Product_A,5,44.8,1112,9147.21,145.78,10,48.6,49.28,42.45049,3,4.982098635954067,3.8022081394209395,"{'intercept_': 5.242900417117241, 'coef_': array([-0.2691711])}",5.242900417117241,6.710931309193553
21778,Product_A,10,34.5,151,2480.61,37.4,10,12.5,37.95,41.500467,2,3.6216707044204863,3.5409593240373143,"{'intercept_': 7.791230885275283, 'coef_': array([-1.52279876])}",7.791230885275283,6.710931309193553
21786,Product_A,3,49.9,762,9167.7,21.95,10,7.3,54.89,42.45049,3,3.08876713952118,3.910021002757473,"{'intercept_': 5.242900417117241, 'coef_': array([-0.2691711])}",5.242900417117241,6.710931309193553
21801,Product_A,3,32.5,129,5314.23,16.33,10,5.4,35.75,35.716822,1,2.7930039069823738,3.481240089335692,"{'intercept_': 3.968844375944699, 'coef_': array([-0.55282215])}",3.968844375944699,6.710931309193553
21830,Product_A,9,46.7,168,364.29,3.59,10,1.2,51.37,41.500467,2,1.2781522025001875,3.8437441646748516,"{'intercept_': 7.791230885275283, 'coef_': array([-1.52279876])}",7.791230885275283,6.710931309193553
21864,Product_A,12,37.3,141,12232.44,15.39,10,5.1,41.03,35.716822,1,2.733717947850788,3.6189933266497696,"{'intercept_': 3.968844375944699, 'coef_': array([-0.55282215])}",3.968844375944699,6.710931309193553
21869,Product_A,7,39.7,166,857.82,7.7,10,2.6,43.67,41.500467,2,2.0412203288596382,3.681351187693145,"{'intercept_': 7.791230885275283, 'coef_': array([-1.52279876])}",7.791230885275283,6.710931309193553
21928,Product_A,1,59.0,253,2595.45,7.89,10,2.6,64.9,51.164471,6,2.065596134857783,4.07753744390572,"{'intercept_': 7.352321168603478, 'coef_': array([-1.14285895])}",7.352321168603478,6.710931309193553
21944,Product_A,1,28.8,3703,31317.97,405.21,10,135.1,31.68,42.45049,3,6.004405451240783,3.3603753871419,"{'intercept_': 5.242900417117241, 'coef_': array([-0.2691711])}",5.242900417117241,6.710931309193553
21950,Product_A,5,32.4,550,4382.66,69.58,10,23.2,35.64,51.164471,6,4.242477169723796,3.4781584227982836,"{'intercept_': 7.352321168603478, 'coef_': array([-1.14285895])}",7.352321168603478,6.710931309193553
22010,Product_A,5,45.3,852,7748.58,61.1,10,20.4,49.83,42.45049,3,4.11251186617755,3.8133070324889884,"{'intercept_': 5.242900417117241, 'coef_': array([-0.2691711])}",5.242900417117241,6.710931309193553
22106,Product_A,5,22.4,184,8668.82,8.2,10,2.7,24.64,42.45049,3,2.1041341542702074,3.109060958860994,"{'intercept_': 5.242900417117241, 'coef_': array([-0.2691711])}",5.242900417117241,6.710931309193553
22116,Product_A,1,18.5,1230,75400.95,144.96,10,48.3,20.35,31.596296,0,4.9764578422946695,2.917770732084279,"{'intercept_': 9.27666951451969, 'coef_': array([-1.45293861])}",9.27666951451969,6.710931309193553
22117,Product_A,1,29.0,1171,132358.41,68.6,10,22.9,31.9,31.596296,0,4.22829253473184,3.367295829986474,"{'intercept_': 9.27666951451969, 'coef_': array([-1.45293861])}",9.27666951451969,6.710931309193553
22160,Product_A,4,64.2,275,2773.62,7.9,10,2.6,70.62,51.164471,6,2.066862759472976,4.162003210695915,"{'intercept_': 7.352321168603478, 'coef_': array([-1.14285895])}",7.352321168603478,6.710931309193553
22190,Product_A,2,34.5,140,1501.6,14.96,10,5.0,37.95,35.716822,1,2.7053799725463312,3.5409593240373143,"{'intercept_': 3.968844375944699, 'coef_': array([-0.55282215])}",3.968844375944699,6.710931309193553
22284,Product_A,1,16.4,828,71225.82,154.62,10,51.5,18.04,31.596296,0,5.0409704938923285,2.797281334830153,"{'intercept_': 9.27666951451969, 'coef_': array([-1.45293861])}",9.27666951451969,6.710931309193553
22321,Product_A,4,32.2,143,10055.82,22.87,10,7.6,35.42,35.716822,1,3.12982600803469,3.4719664525503626,"{'intercept_': 3.968844375944699, 'coef_': array([-0.55282215])}",3.968844375944699,6.710931309193553
22388,Product_A,1,58.8,489,1860.43,26.59,10,8.9,64.68,51.164471,6,3.2805352052549286,4.074141854904581,"{'intercept_': 7.352321168603478, 'coef_': array([-1.14285895])}",7.352321168603478,6.710931309193553
22485,Product_A,1,20.9,565,64087.16,103.64,10,34.5,22.99,31.596296,0,4.640923355693909,3.039749158970765,"{'intercept_': 9.27666951451969, 'coef_': array([-1.45293861])}",9.27666951451969,6.710931309193553
22563,Product_A,4,26.9,121,945.37,11.22,10,3.7,29.59,35.716822,1,2.4176979000945504,3.292126286607793,"{'intercept_': 3.968844375944699, 'coef_': array([-0.55282215])}",3.968844375944699,6.710931309193553
22667,Product_A,9,54.4,204,5673.78,3.74,10,1.2,59.84,51.164471,6,1.3190856114264407,3.996364153861897,"{'intercept_': 7.352321168603478, 'coef_': array([-1.14285895])}",7.352321168603478,6.710931309193553
22669,Product_A,3,61.7,506,3287.06,39.51,10,13.2,67.87,51.164471,6,3.6765538044232993,4.122283930911342,"{'intercept_': 7.352321168603478, 'coef_': array([-1.14285895])}",7.352321168603478,6.710931309193553
22707,Product_A,5,23.1,202,10294.17,78.87,10,26.3,25.41,42.45049,3,4.3678009274099,3.139832617527748,"{'intercept_': 5.242900417117241, 'coef_': array([-0.2691711])}",5.242900417117241,6.710931309193553
23996,Product_A,8,35.2,130,1702.78,11.6,10,3.9,38.72,35.716822,1,2.451005098112319,3.5610460826040513,"{'intercept_': 3.968844375944699, 'coef_': array([-0.55282215])}",3.968844375944699,6.710931309193553
24026,Product_A,2,28.4,2109,10301.28,148.89,10,49.6,31.24,42.45049,3,5.003207778267459,3.3463891451671604,"{'intercept_': 5.242900417117241, 'coef_': array([-0.2691711])}",5.242900417117241,6.710931309193553
24046,Product_A,1,31.6,1604,13906.67,172.16,10,57.4,34.76,42.45049,3,5.14842427697342,3.4531571205928664,"{'intercept_': 5.242900417117241, 'coef_': array([-0.2691711])}",5.242900417117241,6.710931309193553
24058,Product_A,4,21.4,167,31337.66,26.63,10,8.9,23.54,41.500467,2,3.282038399825841,3.0633909220278057,"{'intercept_': 7.791230885275283, 'coef_': array([-1.52279876])}",7.791230885275283,6.710931309193553
24089,Product_A,1,46.9,374,10617.29,22.68,10,7.6,51.59,42.45049,3,3.121483478859551,3.8480176754522337,"{'intercept_': 5.242900417117241, 'coef_': array([-0.2691711])}",5.242900417117241,6.710931309193553
24122,Product_A,1,24.7,4350,37513.49,569.41,10,189.8,27.17,42.45049,3,6.344600737036051,3.2068032436339315,"{'intercept_': 5.242900417117241, 'coef_': array([-0.2691711])}",5.242900417117241,6.710931309193553
24127,Product_A,9,45.8,178,793.62,7.49,10,2.5,50.38,46.553909,4,2.0135687975291283,3.824284091120139,"{'intercept_': 6.768306562405984, 'coef_': array([-1.19685004])}",6.768306562405984,6.710931309193553
24128,Product_A,3,25.2,318,3940.86,53.28,10,17.8,27.72,51.164471,6,3.9755610262321337,3.2268439945173775,"{'intercept_': 7.352321168603478, 'coef_': array([-1.14285895])}",7.352321168603478,6.710931309193553
24146,Product_A,1,53.9,7366,26436.32,277.57,10,92.5,59.29,42.45049,3,5.626073153628491,3.9871304779149512,"{'intercept_': 5.242900417117241, 'coef_': array([-0.2691711])}",5.242900417117241,6.710931309193553
24211,Product_A,9,63.9,239,1024.7,3.74,10,1.2,70.29,51.164471,6,1.3190856114264407,4.157319361383489,"{'intercept_': 7.352321168603478, 'coef_': array([-1.14285895])}",7.352321168603478,6.710931309193553
24222,Product_A,5,47.4,749,5896.9,47.58,10,15.9,52.14,51.164471,6,3.8624125048748117,3.858622228701031,"{'intercept_': 7.352321168603478, 'coef_': array([-1.14285895])}",7.352321168603478,6.710931309193553
24227,Product_A,1,53.9,841,2701.03,38.43,10,12.8,59.29,51.164471,6,3.6488384045767526,3.9871304779149512,"{'intercept_': 7.352321168603478, 'coef_': array([-1.14285895])}",7.352321168603478,6.710931309193553
24230,Product_A,2,28.5,325,3775.08,67.74,10,22.6,31.35,51.164471,6,4.215676847389625,3.349904087274605,"{'intercept_': 7.352321168603478, 'coef_': array([-1.14285895])}",7.352321168603478,6.710931309193553
24277,Product_A,2,58.1,991,27710.06,56.56,10,18.9,63.91,42.45049,3,4.0353020215883175,4.062165663857866,"{'intercept_': 5.242900417117241, 'coef_': array([-0.2691711])}",5.242900417117241,6.710931309193553
24283,Product_A,3,31.3,922,3670.43,60.71,10,20.2,34.43,51.164471,6,4.106108429142343,3.4436180975461075,"{'intercept_': 7.352321168603478, 'coef_': array([-1.14285895])}",7.352321168603478,6.710931309193553
24347,Product_A,8,31.0,192,124654.86,42.83,10,14.3,34.1,31.596296,0,3.7572387916272794,3.4339872044851463,"{'intercept_': 9.27666951451969, 'coef_': array([-1.45293861])}",9.27666951451969,6.710931309193553
24360,Product_A,3,30.8,343,9911.35,36.82,10,12.3,33.88,42.45049,3,3.6060411758049318,3.427514689979529,"{'intercept_': 5.242900417117241, 'coef_': array([-0.2691711])}",5.242900417117241,6.710931309193553
24407,Product_A,1,20.2,7881,58373.42,1457.39,10,485.8,22.22,31.596296,0,7.2844024436784025,3.005682604407159,"{'intercept_': 9.27666951451969, 'coef_': array([-1.45293861])}",9.27666951451969,6.710931309193553
24441,Product_A,1,19.9,4730,54131.96,953.85,10,318.0,21.89,31.596296,0,6.8605064263815265,2.990719731730447,"{'intercept_': 9.27666951451969, 'coef_': array([-1.45293861])}",9.27666951451969,6.710931309193553
24448,Product_A,7,41.2,357,21393.23,30.77,10,10.3,45.32,42.45049,3,3.4265401893339504,3.7184382563554808,"{'intercept_': 5.242900417117241, 'coef_': array([-0.2691711])}",5.242900417117241,6.710931309193553
24582,Product_A,4,49.2,1110,4949.01,52.13,10,17.4,54.12,51.164471,6,3.9537405987800147,3.8958936234982624,"{'intercept_': 7.352321168603478, 'coef_': array([-1.14285895])}",7.352321168603478,6.710931309193553
24605,Product_A,3,39.5,1040,5229.32,59.46,10,19.8,43.45,51.164471,6,4.085303817569952,3.676300671907076,"{'intercept_': 7.352321168603478, 'coef_': array([-1.14285895])}",7.352321168603478,6.710931309193553
24607,Product_A,7,39.9,600,13107.23,91.8,10,30.6,43.89,42.45049,3,4.519612297626445,3.686376323895818,"{'intercept_': 5.242900417117241, 'coef_': array([-0.2691711])}",5.242900417117241,6.710931309193553
24624,Product_A,2,23.6,752,32663.43,65.7,10,21.9,25.96,42.45049,3,4.185098925490565,3.1612467120315646,"{'intercept_': 5.242900417117241, 'coef_': array([-0.2691711])}",5.242900417117241,6.710931309193553
24637,Product_A,1,45.3,1632,12795.2,123.88,10,41.3,49.83,42.45049,3,4.819313355105002,3.8133070324889884,"{'intercept_': 5.242900417117241, 'coef_': array([-0.2691711])}",5.242900417117241,6.710931309193553
24667,Product_A,7,32.4,1574,27047.18,272.9,10,91.0,35.64,42.45049,3,5.609105427714293,3.4781584227982836,"{'intercept_': 5.242900417117241, 'coef_': array([-0.2691711])}",5.242900417117241,6.710931309193553
24685,Product_A,2,62.2,1223,6133.38,42.39,10,14.1,68.42,51.164471,6,3.746912485364546,4.130354999745133,"{'intercept_': 7.352321168603478, 'coef_': array([-1.14285895])}",7.352321168603478,6.710931309193553
24686,Product_A,1,17.9,2756,120641.01,359.72,10,119.9,19.69,31.596296,0,5.8853259510463145,2.884800712846709,"{'intercept_': 9.27666951451969, 'coef_': array([-1.45293861])}",9.27666951451969,6.710931309193553
24706,Product_A,1,21.7,1855,7520.57,123.42,10,41.1,23.87,42.45049,3,4.815593172892921,3.077312260546414,"{'intercept_': 5.242900417117241, 'coef_': array([-0.2691711])}",5.242900417117241,6.710931309193553
24710,Product_A,2,36.3,149,993.13,4.1,10,1.4,39.93,49.046667,5,1.410986973710262,3.591817741270805,"{'intercept_': 3.1201860417757703, 'coef_': array([-0.28304676])}",3.1201860417757703,6.710931309193553
24711,Product_A,2,47.0,692,5160.29,43.25,10,14.4,51.7,51.164471,6,3.7669972333778885,3.8501476017100584,"{'intercept_': 7.352321168603478, 'coef_': array([-1.14285895])}",7.352321168603478,6.710931309193553
24718,Product_A,2,54.8,630,5041.93,31.19,10,10.4,60.28,51.164471,6,3.440097530619712,4.00369019395397,"{'intercept_': 7.352321168603478, 'coef_': array([-1.14285895])}",7.352321168603478,6.710931309193553
24743,Product_A,1,44.5,1974,4314.31,67.32,10,22.4,48.95,51.164471,6,4.209457369322605,3.7954891891721947,"{'intercept_': 7.352321168603478, 'coef_': array([-1.14285895])}",7.352321168603478,6.710931309193553
24746,Product_A,1,44.7,1121,81187.23,59.13,10,19.7,49.17,31.596296,0,4.079738409832738,3.7999735016195233,"{'intercept_': 9.27666951451969, 'coef_': array([-1.45293861])}",9.27666951451969,6.710931309193553
24824,Product_A,1,28.3,6858,42000.01,670.75,10,223.6,31.13,31.596296,0,6.508396489305733,3.342861804649192,"{'intercept_': 9.27666951451969, 'coef_': array([-1.45293861])}",9.27666951451969,6.710931309193553
24841,Product_A,5,51.0,191,651.08,3.74,10,1.2,56.1,46.553909,4,1.3190856114264407,3.9318256327243257,"{'intercept_': 6.768306562405984, 'coef_': array([-1.19685004])}",6.768306562405984,6.710931309193553
24850,Product_A,2,39.7,160,4393.79,11.15,10,3.7,43.67,49.046667,5,2.411439497906128,3.681351187693145,"{'intercept_': 3.1201860417757703, 'coef_': array([-0.28304676])}",3.1201860417757703,6.710931309193553
24860,Product_A,1,18.4,586,103670.45,35.31,10,11.8,20.24,31.596296,0,3.564166209940295,2.91235066461494,"{'intercept_': 9.27666951451969, 'coef_': array([-1.45293861])}",9.27666951451969,6.710931309193553
24885,Product_A,8,21.5,321,11936.27,22.46,10,7.5,23.65,42.45049,3,3.111735949310297,3.068052935133617,"{'intercept_': 5.242900417117241, 'coef_': array([-0.2691711])}",5.242900417117241,6.710931309193553
24940,Product_A,2,47.2,299,5389.47,11.65,10,3.9,51.92,51.164471,6,2.4553061800117097,3.8543938925915096,"{'intercept_': 7.352321168603478, 'coef_': array([-1.14285895])}",7.352321168603478,6.710931309193553
24947,Product_A,3,80.8,257,4534.13,12.2,10,4.1,88.88,51.164471,6,2.501435951739211,4.39197696552705,"{'intercept_': 7.352321168603478, 'coef_': array([-1.14285895])}",7.352321168603478,6.710931309193553
24963,Product_A,7,20.7,133,36256.93,9.17,10,3.1,22.77,35.716822,1,2.2159372862683733,3.0301337002713233,"{'intercept_': 3.968844375944699, 'coef_': array([-0.55282215])}",3.968844375944699,6.710931309193553
25003,Product_A,1,51.8,1136,4432.77,49.46,10,16.5,56.98,51.164471,6,3.9011642620932703,3.9473901492654373,"{'intercept_': 7.352321168603478, 'coef_': array([-1.14285895])}",7.352321168603478,6.710931309193553
25010,Product_A,2,33.9,359,8043.27,29.88,10,10.0,37.29,42.45049,3,3.3971893602646164,3.5234150143864045,"{'intercept_': 5.242900417117241, 'coef_': array([-0.2691711])}",5.242900417117241,6.710931309193553
25012,Product_A,3,29.9,1084,24011.21,136.41,10,45.5,32.89,42.45049,3,4.915665056505029,3.3978584803966405,"{'intercept_': 5.242900417117241, 'coef_': array([-0.2691711])}",5.242900417117241,6.710931309193553
25054,Product_A,2,39.7,643,4038.72,22.44,10,7.5,43.67,51.164471,6,3.110845080654496,3.681351187693145,"{'intercept_': 7.352321168603478, 'coef_': array([-1.14285895])}",7.352321168603478,6.710931309193553
25078,Product_A,7,45.3,347,2679.0,11.23,10,3.7,49.83,51.164471,6,2.418588768750352,3.8133070324889884,"{'intercept_': 7.352321168603478, 'coef_': array([-1.14285895])}",7.352321168603478,6.710931309193553
25094,Product_A,3,49.3,580,5471.04,56.54,10,18.8,54.23,51.164471,6,4.034948352265444,3.8979240810486444,"{'intercept_': 7.352321168603478, 'coef_': array([-1.14285895])}",7.352321168603478,6.710931309193553
25111,Product_A,1,46.8,1040,3239.01,46.58,10,15.5,51.48,51.164471,6,3.841171264456195,3.845883202923601,"{'intercept_': 7.352321168603478, 'coef_': array([-1.14285895])}",7.352321168603478,6.710931309193553
25143,Product_A,2,40.1,158,378.9,7.9,10,2.6,44.11,49.046667,5,2.066862759472976,3.6913763343125234,"{'intercept_': 3.1201860417757703, 'coef_': array([-0.28304676])}",3.1201860417757703,6.710931309193553
25152,Product_A,9,95.0,571,37033.89,24.32,10,8.1,104.5,42.45049,3,3.1912990570979662,4.553876891600541,"{'intercept_': 5.242900417117241, 'coef_': array([-0.2691711])}",5.242900417117241,6.710931309193553
25155,Product_A,1,51.3,384,1663.19,15.8,10,5.3,56.43,51.164471,6,2.760009940032921,3.937690752176724,"{'intercept_': 7.352321168603478, 'coef_': array([-1.14285895])}",7.352321168603478,6.710931309193553
1990292,Product_A,3,41.8,291,5016.82,20.36,10,6.8,45.98,51.164471,6,3.013572191682322,3.7328963395307104,"{'intercept_': 7.352321168603478, 'coef_': array([-1.14285895])}",7.352321168603478,6.710931309193553
