Rule,Customer,Product_Group,Recency,Avg_Price_L3Y,Revenue_L12,Customer_Size,l3y_volume,standard_cost,l12_sales_vol,Current_Price,Subrules,lnvolume,lnAvg_Price_L3Y,term.x,elasticity,pinc,pinc_constrained
5,22190,Product_A,2,"34,5",140,"1501,6","14,96",10,5,"37,95",NA,"2,70537997254633","3,54095932403731",lnAvg_Price_L3Y,"-0,477099244879545","0,679752287568982","0,209545719040648"
5,2693366,Product_A,5,"41,6",143,"278,58","3,43",10,"1,1","45,76",NA,"1,23256026117785","3,72810016726722",lnAvg_Price_L3Y,"-0,477099244879545","0,657265716169368","0,209545719040648"
5,22321,Product_A,4,"32,2",143,"10055,82","22,87",10,"7,6","35,42",NA,"3,12982600803469","3,47196645255036",lnAvg_Price_L3Y,"-0,477099244879545","0,68916316654508","0,209545719040648"
5,23996,Product_A,8,"35,2",130,"1702,78","11,6",10,"3,9","38,72",NA,"2,45100509811232","3,56104608260405",lnAvg_Price_L3Y,"-0,477099244879545","0,67713221330859","0,209545719040648"
5,2748630,Product_A,2,"36,5",137,"368,28","3,74",10,"1,2","40,15",NA,"1,31908561142644","3,59731226058845",lnAvg_Price_L3Y,"-0,477099244879545","0,672532983148963","0,209545719040648"
5,2002114,Product_A,8,"39,4",135,"701,28","11,22",10,"3,7","43,34",NA,"2,41769790009455","3,67376581630389",lnAvg_Price_L3Y,"-0,477099244879545","0,663366848539533","0,209545719040648"
5,2653053,Product_A,6,"34,5",133,"535,45","7,44",10,"2,5","37,95",NA,"2,006870848845","3,54095932403731",lnAvg_Price_L3Y,"-0,477099244879545","0,679752287568982","0,209545719040648"
5,2367758,Product_A,2,36,144,"806,23","14,97",10,5,"39,6",NA,"2,70604819843154","3,58351893845611",lnAvg_Price_L3Y,"-0,477099244879545","0,674262608166259","0,209545719040648"
5,2635376,Product_A,6,"37,4",140,"242,41","3,74",10,"1,2","41,14",NA,"1,31908561142644","3,62167070442049",lnAvg_Price_L3Y,"-0,477099244879545","0,669536199696537","0,209545719040648"
5,2368131,Product_A,9,"36,6",137,"189,85","3,74",10,"1,2","40,26",NA,"1,31908561142644","3,60004824040732",lnAvg_Price_L3Y,"-0,477099244879545","0,6721927290472","0,209545719040648"
5,2368140,Product_A,1,"36,7",135,"691,87","11,22",10,"3,7","40,37",NA,"2,41769790009455","3,60277675506052",lnAvg_Price_L3Y,"-0,477099244879545","0,671854329191221","0,209545719040648"
5,2637085,Product_A,12,"39,7",144,"538,46","7,18",10,"2,4","43,67",NA,"1,97129938306013","3,68135118769314",lnAvg_Price_L3Y,"-0,477099244879545","0,662495058615335","0,209545719040648"
5,2637175,Product_A,8,38,139,"189,08","3,66",10,"1,2","41,8",NA,"1,29746314741327","3,63758615972639",lnAvg_Price_L3Y,"-0,477099244879545","0,667617206784015","0,209545719040648"
5,2044781,Product_A,6,"36,4",136,"136,06","3,74",10,"1,2","40,04",NA,"1,31908561142644","3,5945687746427",lnAvg_Price_L3Y,"-0,477099244879545","0,67287510677876","0,209545719040648"
5,2371958,Product_A,8,"33,8",143,"462,26","7,48",10,"2,5","37,18",NA,"2,01223279198639","3,52046080248897",lnAvg_Price_L3Y,"-0,477099244879545","0,682480885615308","0,209545719040648"
5,2474373,Product_A,12,"34,2",142,"521,9","4,16",10,"1,4","37,62",NA,"1,42551507427317","3,53222564406856",lnAvg_Price_L3Y,"-0,477099244879545","0,680908009548502","0,209545719040648"
5,1995327,Product_A,12,"34,4",129,"241,82","3,74",10,"1,2","37,84",NA,"1,31908561142644","3,53805656437935",lnAvg_Price_L3Y,"-0,477099244879545","0,680135288457545","0,209545719040648"
5,24963,Product_A,7,"20,7",133,"36256,93","9,17",10,"3,1","22,77",NA,"2,21593728626837","3,03013370027132",lnAvg_Price_L3Y,"-0,477099244879545","0,767587158012548","0,209545719040648"
5,2374376,Product_A,8,"45,9",140,"2939,53","7,48",10,"2,5","50,49",NA,"2,01223279198639","3,8264651170665",lnAvg_Price_L3Y,"-0,477099244879545","0,647029492697849","0,209545719040648"
5,2375148,Product_A,6,"35,2",132,"232,91","3,74",10,"1,2","38,72",NA,"1,31908561142644","3,56104608260405",lnAvg_Price_L3Y,"-0,477099244879545","0,677132213308592","0,209545719040648"
5,2676675,Product_A,7,"38,4",128,"552,63","10,32",10,"3,4","42,24",NA,"2,33408376005342","3,64805745959368",lnAvg_Price_L3Y,"-0,477099244879545","0,666371194024845","0,209545719040648"
5,2049447,Product_A,6,"34,6",129,"129,44","3,74",10,"1,2","38,06",NA,"1,31908561142644","3,54385368206368",lnAvg_Price_L3Y,"-0,477099244879545","0,679371500558391","0,209545719040648"
5,2380465,Product_A,3,"27,8",131,"2536,66","15,38",10,"5,1","30,58",NA,"2,7330679640775","3,32503602069659",lnAvg_Price_L3Y,"-0,477099244879545","0,711505541092642","0,209545719040648"
5,2613268,Product_A,2,"42,4",132,"842,74","11,22",10,"3,7","46,64",NA,"2,41769790009455","3,74714836223791",lnAvg_Price_L3Y,"-0,477099244879545","0,655204098541711","0,209545719040648"
5,2743752,Product_A,10,"36,5",137,"271,51","3,74",10,"1,2","40,15",NA,"1,31908561142644","3,59731226058845",lnAvg_Price_L3Y,"-0,477099244879545","0,672532983148963","0,209545719040648"
5,2051537,Product_A,2,35,131,"178,7","3,74",10,"1,2","38,5",NA,"1,31908561142644","3,55534806148941",lnAvg_Price_L3Y,"-0,477099244879545","0,677870111773762","0,209545719040648"
5,2744068,Product_A,8,38,142,"282,17","3,74",10,"1,2","41,8",NA,"1,31908561142644","3,63758615972639",lnAvg_Price_L3Y,"-0,477099244879545","0,667617206784015","0,209545719040648"
5,1995331,Product_A,6,"34,4",129,"193,25","3,74",10,"1,2","37,84",NA,"1,31908561142644","3,53805656437935",lnAvg_Price_L3Y,"-0,477099244879545","0,680135288457545","0,209545719040648"
5,2748155,Product_A,3,"35,6",133,"168,14","3,74",10,"1,2","39,16",NA,"1,31908561142644","3,57234563785798",lnAvg_Price_L3Y,"-0,477099244879545","0,675681289360222","0,209545719040648"
5,2053890,Product_A,6,"45,1",140,"859,34","15,38",10,"5,1","49,61",NA,"2,7330679640775","3,80888224650863",lnAvg_Price_L3Y,"-0,477099244879545","0,648786113731894","0,209545719040648"
5,1996805,Product_A,11,"34,4",129,"216,15","3,74",10,"1,2","37,84",NA,"1,31908561142644","3,53805656437935",lnAvg_Price_L3Y,"-0,477099244879545","0,680135288457545","0,209545719040648"
5,2745415,Product_A,7,38,142,"190,12","3,74",10,"1,2","41,8",NA,"1,31908561142644","3,63758615972639",lnAvg_Price_L3Y,"-0,477099244879545","0,667617206784015","0,209545719040648"
5,1997204,Product_A,12,"34,2",142,"440,16","4,16",10,"1,4","37,62",NA,"1,42551507427317","3,53222564406856",lnAvg_Price_L3Y,"-0,477099244879545","0,680908009548502","0,209545719040648"
5,2461693,Product_A,10,36,132,"132,48","3,68",10,"1,2","39,6",NA,"1,30291275218084","3,58351893845611",lnAvg_Price_L3Y,"-0,477099244879545","0,674262608166259","0,209545719040648"
5,2004333,Product_A,11,"38,5",144,"4777,98","3,74",10,"1,2","42,35",NA,"1,31908561142644","3,65065824129374",lnAvg_Price_L3Y,"-0,477099244879545","0,666063736331024","0,209545719040648"
5,2058517,Product_A,10,"31,8",132,"221,07","4,16",10,"1,4","34,98",NA,"1,42551507427317","3,45946628978613",lnAvg_Price_L3Y,"-0,477099244879545","0,69093880408774","0,209545719040648"
5,2697487,Product_A,3,"34,3",130,"1323,69","7,48",10,"2,5","37,73",NA,"2,01223279198639","3,53514535417189",lnAvg_Price_L3Y,"-0,477099244879545","0,680520522587439","0,209545719040648"
5,2671190,Product_A,1,"38,8",145,"381,46","3,74",10,"1,2","42,68",NA,"1,31908561142644","3,65842024662923",lnAvg_Price_L3Y,"-0,477099244879545","0,665150872250399","0,209545719040648"
5,2637869,Product_A,5,"36,1",134,"632,35","6,6",10,"2,2","39,71",NA,"1,88706964903238","3,58629286533884",lnAvg_Price_L3Y,"-0,477099244879545","0,673912850198773","0,209545719040648"
5,2477164,Product_A,10,"34,1",136,"3845,87","23,66",10,"7,9","37,51",NA,"3,16378585855024","3,52929738428947",lnAvg_Price_L3Y,"-0,477099244879545","0,681297769160365","0,209545719040648"
5,2748645,Product_A,2,35,143,"277,8","4,08",10,"1,4","38,5",NA,"1,40609698841607","3,55534806148941",lnAvg_Price_L3Y,"-0,477099244879545","0,677870111773761","0,209545719040648"
5,2749156,Product_A,2,"37,4",140,180,"3,74",10,"1,2","41,14",NA,"1,31908561142644","3,62167070442049",lnAvg_Price_L3Y,"-0,477099244879545","0,669536199696537","0,209545719040648"
5,2061319,Product_A,5,"35,9",141,"71884,99","7,48",10,"2,5","39,49",NA,"2,01223279198639","3,58073729549423",lnAvg_Price_L3Y,"-0,477099244879545","0,674614314646098","0,209545719040648"
5,2749660,Product_A,1,40,142,"235,92","3,54",10,"1,2",44,NA,"1,26412672714568","3,68887945411394",lnAvg_Price_L3Y,"-0,477099244879545","0,661636345539997","0,209545719040648"
5,2736526,Product_A,10,"34,1",143,"327,76","6,98",10,"2,3","37,51",NA,"1,94304891677428","3,52929738428947",lnAvg_Price_L3Y,"-0,477099244879545","0,681297769160365","0,209545719040648"
5,2585903,Product_A,12,"36,6",137,697,"3,74",10,"1,2","40,26",NA,"1,31908561142644","3,60004824040732",lnAvg_Price_L3Y,"-0,477099244879545","0,6721927290472","0,209545719040648"
5,2667811,Product_A,8,"33,8",136,"1989,62","18,24",10,"6,1","37,18",NA,"2,90361698464619","3,52046080248897",lnAvg_Price_L3Y,"-0,477099244879545","0,682480885615305","0,209545719040648"
5,2499303,Product_A,6,"36,7",138,"1098,78","3,74",10,"1,2","40,37",NA,"1,31908561142644","3,60277675506052",lnAvg_Price_L3Y,"-0,477099244879545","0,671854329191223","0,209545719040648"
5,2721489,Product_A,5,"31,6",131,"762,85","7,49",10,"2,5","34,76",NA,"2,01356879752913","3,45315712059287",lnAvg_Price_L3Y,"-0,477099244879545","0,691843480177512","0,209545719040648"
5,2721910,Product_A,4,"40,1",129,"370,85","6,32",10,"2,1","44,11",NA,"1,84371920815877","3,69137633431252",lnAvg_Price_L3Y,"-0,477099244879545","0,661352963087038","0,209545719040648"
5,2428155,Product_A,8,"39,1",136,"441,99","7,48",10,"2,5","43,01",NA,"2,01223279198639","3,66612246699132",lnAvg_Price_L3Y,"-0,477099244879545","0,664252016314234","0,209545719040648"
5,2686431,Product_A,12,"127,6",128,"127,63","3,74",10,"1,2","140,36",NA,"1,31908561142644","4,84890037091069",lnAvg_Price_L3Y,"-0,477099244879545","0,583622666429136","0,209545719040648"
5,2053943,Product_A,1,35,131,"7766,66","3,74",10,"1,2","38,5",NA,"1,31908561142644","3,55534806148941",lnAvg_Price_L3Y,"-0,477099244879545","0,677870111773762","0,209545719040648"
5,2749468,Product_A,1,35,131,"166,01","3,74",10,"1,2","38,5",NA,"1,31908561142644","3,55534806148941",lnAvg_Price_L3Y,"-0,477099244879545","0,677870111773762","0,209545719040648"
5,2035690,Product_A,1,"34,1",138,"4195,5","13,97",10,"4,7","37,51",NA,"2,63691217326887","3,52929738428947",lnAvg_Price_L3Y,"-0,477099244879545","0,681297769160363","0,209545719040648"
5,2389203,Product_A,8,"37,7",133,"1667,65","18,54",10,"6,2","41,47",NA,"2,91993056013771","3,62966009445396",lnAvg_Price_L3Y,"-0,477099244879545","0,668569067989959","0,209545719040648"
5,2749235,Product_A,2,"37,4",140,180,"3,74",10,"1,2","41,14",NA,"1,31908561142644","3,62167070442049",lnAvg_Price_L3Y,"-0,477099244879545","0,669536199696537","0,209545719040648"
5,2733587,Product_A,5,"42,1",130,"435,06","7,42",10,"2,5","46,31",NA,"2,00417905717929","3,74004774068834",lnAvg_Price_L3Y,"-0,477099244879545","0,655968023363361","0,209545719040648"
5,2697680,Product_A,5,"35,3",139,"7599,66","7,48",10,"2,5","38,83",NA,"2,01223279198639","3,56388296393925",lnAvg_Price_L3Y,"-0,477099244879545","0,676766399621893","0,209545719040648"
5,8997191,Product_A,2,"36,4",134,"174,59","3,68",10,"1,2","40,04",NA,"1,30291275218084","3,5945687746427",lnAvg_Price_L3Y,"-0,477099244879545","0,67287510677876","0,209545719040648"
5,2686278,Product_A,10,"37,4",145,"563,2","7,48",10,"2,5","41,14",NA,"2,01223279198639","3,62167070442049",lnAvg_Price_L3Y,"-0,477099244879545","0,669536199696533","0,209545719040648"
5,2067475,Product_A,11,"39,9",144,"1150,82","11,63",10,"3,9","43,89",NA,"2,45358796653057","3,68637632389582",lnAvg_Price_L3Y,"-0,477099244879545","0,661921148456379","0,209545719040648"
5,8990558,Product_A,2,"28,1",128,"19614,48","15,79",10,"5,3","30,91",NA,"2,75937682826755","3,3357695763397",lnAvg_Price_L3Y,"-0,477099244879545","0,709759930140448","0,209545719040648"
5,2613113,Product_A,12,"43,3",128,"413,53","7,48",10,"2,5","47,63",NA,"2,01223279198639","3,76815263500844",lnAvg_Price_L3Y,"-0,477099244879545","0,652975837456854","0,209545719040648"
5,2749238,Product_A,2,35,130,"289,36","3,72",10,"1,2","38,5",NA,"1,31372366828506","3,55534806148941",lnAvg_Price_L3Y,"-0,477099244879545","0,677870111773762","0,209545719040648"
5,2732306,Product_A,6,"37,1",143,"502,5","7,2",10,"2,4","40,81",NA,"1,97408102602201","3,61361696961339",lnAvg_Price_L3Y,"-0,477099244879545","0,670518972347151","0,209545719040648"
5,2514579,Product_A,3,"37,7",135,"969,95","10,95",10,"3,7","41,47",NA,"2,39333945626251","3,62966009445396",lnAvg_Price_L3Y,"-0,477099244879545","0,668569067989958","0,209545719040648"
5,2367827,Product_A,3,"34,7",130,"388,72","3,74",10,"1,2","38,17",NA,"1,31908561142644","3,54673968695281",lnAvg_Price_L3Y,"-0,477099244879545","0,678992908285609","0,209545719040648"
5,2035148,Product_A,10,"43,5",143,"906,81","15,8",10,"5,3","47,85",NA,"2,76000994003292","3,77276093809464",lnAvg_Price_L3Y,"-0,477099244879545","0,652493189845115","0,209545719040648"
5,2655251,Product_A,3,"38,6",144,"418,67","3,74",10,"1,2","42,46",NA,"1,31908561142644","3,65325227647079",lnAvg_Price_L3Y,"-0,477099244879545","0,665757871682249","0,209545719040648"
5,2691298,Product_A,3,"34,4",141,"3936,42","41,14",10,"13,7","37,84",NA,"3,71698088422481","3,53805656437935",lnAvg_Price_L3Y,"-0,477099244879545","0,680135288457542","0,209545719040648"
5,2744042,Product_A,9,"36,5",137,"249,51","3,74",10,"1,2","40,15",NA,"1,31908561142644","3,59731226058845",lnAvg_Price_L3Y,"-0,477099244879545","0,672532983148963","0,209545719040648"
5,2378175,Product_A,3,"38,1",136,"504,16","7,48",10,"2,5","41,91",NA,"2,01223279198639","3,64021428213266",lnAvg_Price_L3Y,"-0,477099244879545","0,6673032508132","0,209545719040648"
5,2391927,Product_A,6,"34,2",131,"8356,53","25,75",10,"8,6","37,62",NA,"3,24843462710975","3,53222564406856",lnAvg_Price_L3Y,"-0,477099244879545","0,680908009548503","0,209545719040648"
5,2638759,Product_A,12,"32,1",133,"361,83","7,88",10,"2,6","35,31",NA,"2,06432790386979","3,46885603013597",lnAvg_Price_L3Y,"-0,477099244879545","0,689602927244897","0,209545719040648"
5,2745094,Product_A,7,40,140,180,"3,5",10,"1,2",44,NA,"1,25276296849537","3,68887945411394",lnAvg_Price_L3Y,"-0,477099244879545","0,661636345539997","0,209545719040648"
5,2747342,Product_A,4,"36,1",135,180,"3,74",10,"1,2","39,71",NA,"1,31908561142644","3,58629286533884",lnAvg_Price_L3Y,"-0,477099244879545","0,673912850198773","0,209545719040648"
5,2666851,Product_A,2,"36,5",137,"291,51","3,74",10,"1,2","40,15",NA,"1,31908561142644","3,59731226058845",lnAvg_Price_L3Y,"-0,477099244879545","0,672532983148963","0,209545719040648"
5,2056439,Product_A,7,"33,4",128,"308,51","7,45",10,"2,5","36,74",NA,"2,00821403239147","3,50855589998265",lnAvg_Price_L3Y,"-0,477099244879545","0,684091435360356","0,209545719040648"
5,2458144,Product_A,1,"38,5",144,"899,73","3,74",10,"1,2","42,35",NA,"1,31908561142644","3,65065824129374",lnAvg_Price_L3Y,"-0,477099244879545","0,666063736331024","0,209545719040648"
5,2732985,Product_A,9,38,142,"177,12","3,74",10,"1,2","41,8",NA,"1,31908561142644","3,63758615972639",lnAvg_Price_L3Y,"-0,477099244879545","0,667617206784015","0,209545719040648"
7,2500595,Product_A,4,"41,1",154,"153,99","3,74",10,"1,2","45,21",NA,"1,31908561142644","3,71600812150219",lnAvg_Price_L3Y,"-1,52279875778868","5,57586511806322e-05","7,789875606182e-05"
7,2076118,Product_A,12,"39,9",168,"1471,4","26,18",10,"8,7","43,89",NA,"3,26499576048175","3,68637632389582",lnAvg_Price_L3Y,"-1,52279875778868","5,57586511806322e-05","7,78987560618201e-05"
7,2392459,Product_A,8,"49,8",163,"5410,27","3,27",10,"1,1","54,78",NA,"1,18478998490916","3,90801498403061",lnAvg_Price_L3Y,"-1,52279875778868","5,57586511806322e-05","7,78987560618201e-05"
7,10147,Product_A,6,"39,1",159,"2723,91","19,13",10,"6,4","43,01",NA,"2,95125778345216","3,66612246699132",lnAvg_Price_L3Y,"-1,52279875778868","5,57586511806322e-05","7,78987560618201e-05"
7,2392748,Product_A,8,"42,7",146,"1867,78","11,43",10,"3,8","46,97",NA,"2,43624147780672","3,75419892023458",lnAvg_Price_L3Y,"-1,52279875778868","5,57586511806322e-05","7,78987560618201e-05"
7,10262,Product_A,9,"39,5",157,"7400,52","14,96",10,5,"43,45",NA,"2,70537997254633","3,67630067190708",lnAvg_Price_L3Y,"-1,52279875778868","5,57586511806322e-05","7,78987560618201e-05"
7,2687132,Product_A,11,"40,5",157,"557,16","7,48",10,"2,5","44,55",NA,"2,01223279198639","3,70130197411249",lnAvg_Price_L3Y,"-1,52279875778868","5,57586511806322e-05","7,78987560618201e-05"
7,2354289,Product_A,11,"42,7",169,"597,69","7,9",10,"2,6","46,97",NA,"2,06686275947298","3,75419892023458",lnAvg_Price_L3Y,"-1,52279875778868","5,57586511806322e-05","7,789875606182e-05"
7,21641,Product_A,4,"42,1",156,"2239,84","7,53",10,"2,5","46,31",NA,"2,0188950418118","3,74004774068834",lnAvg_Price_L3Y,"-1,52279875778868","5,57586511806322e-05","7,78987560618201e-05"
7,2394529,Product_A,5,"51,3",168,"2192,06","3,27",10,"1,1","56,43",NA,"1,18478998490916","3,93769075217672",lnAvg_Price_L3Y,"-1,52279875778868","5,57586511806322e-05","7,78987560618201e-05"
7,2017449,Product_A,3,"42,3",171,"1198,93","14,97",10,5,"46,53",NA,"2,70604819843154","3,74478708605223",lnAvg_Price_L3Y,"-1,52279875778868","5,57586511806322e-05","7,78987560618201e-05"
7,2396036,Product_A,7,37,147,"1651,14","10,77",10,"3,6","40,7",NA,"2,3767644911683","3,61091791264422",lnAvg_Price_L3Y,"-1,52279875778868","5,57586511806322e-05","7,78987560618201e-05"
7,2018436,Product_A,12,"42,3",163,"2029,54","30,77",10,"10,3","46,53",NA,"3,42654018933395","3,74478708605223",lnAvg_Price_L3Y,"-1,52279875778868","5,57586511806322e-05","7,78987560618201e-05"
7,2397356,Product_A,5,"51,3",172,"496,6","3,36",10,"1,1","56,43",NA,"1,21194097397511","3,93769075217672",lnAvg_Price_L3Y,"-1,52279875778868","5,57586511806322e-05","7,78987560618201e-05"
7,2019333,Product_A,5,"49,5",146,"641,02","7,48",10,"2,5","54,45",NA,"2,01223279198639","3,90197266957464",lnAvg_Price_L3Y,"-1,52279875778868","5,57586511806322e-05","7,78987560618201e-05"
7,2692837,Product_A,4,"38,7",163,"1248,02","7,48",10,"2,5","42,57",NA,"2,01223279198639","3,65583960003574",lnAvg_Price_L3Y,"-1,52279875778868","5,57586511806322e-05","7,78987560618201e-05"
7,2078483,Product_A,8,49,150,"870,1","10,27",10,"3,4","53,9",NA,"2,32922702394047","3,89182029811063",lnAvg_Price_L3Y,"-1,52279875778868","5,57586511806322e-05","7,78987560618201e-05"
7,2399116,Product_A,11,"42,7",170,"709,79","7,13",10,"2,4","46,97",NA,"1,9643112344262","3,75419892023458",lnAvg_Price_L3Y,"-1,52279875778868","5,57586511806322e-05","7,789875606182e-05"
7,2020450,Product_A,9,"43,4",150,"324,63","7,48",10,"2,5","47,74",NA,"2,01223279198639","3,77045944110636",lnAvg_Price_L3Y,"-1,52279875778868","5,57586511806322e-05","7,78987560618201e-05"
7,2079017,Product_A,8,42,157,"237,21","3,74",10,"1,2","46,2",NA,"1,31908561142644","3,73766961828337",lnAvg_Price_L3Y,"-1,52279875778868","5,57586511806322e-05","7,789875606182e-05"
7,2399488,Product_A,8,"49,8",163,"269,72","3,27",10,"1,1","54,78",NA,"1,18478998490916","3,90801498403061",lnAvg_Price_L3Y,"-1,52279875778868","5,57586511806322e-05","7,78987560618201e-05"
7,2020932,Product_A,5,"43,8",168,"1983,77","14,96",10,5,"48,18",NA,"2,70537997254633","3,7796338173824",lnAvg_Price_L3Y,"-1,52279875778868","5,57586511806322e-05","7,78987560618201e-05"
7,2021195,Product_A,4,"34,3",148,"3930,4","19,13",10,"6,4","37,73",NA,"2,95125778345216","3,53514535417189",lnAvg_Price_L3Y,"-1,52279875778868","5,57586511806322e-05","7,78987560618201e-05"
7,2080361,Product_A,7,"43,1",169,"6667,83","41,56",10,"13,9","47,41",NA,"3,72713816623103","3,7635229971097",lnAvg_Price_L3Y,"-1,52279875778868","5,57586511806322e-05","7,78987560618201e-05"
7,2631303,Product_A,5,"34,1",155,"4036,49","25,26",10,"8,4","37,51",NA,"3,22922211692235","3,52929738428947",lnAvg_Price_L3Y,"-1,52279875778868","5,57586511806322e-05","7,78987560618201e-05"
7,2039900,Product_A,6,36,157,"537,22","11,22",10,"3,7","39,6",NA,"2,41769790009455","3,58351893845611",lnAvg_Price_L3Y,"-1,52279875778868","5,57586511806322e-05","7,78987560618201e-05"
7,2367684,Product_A,10,"48,8",169,"434,9","3,47",10,"1,2","53,68",NA,"1,24415459395877","3,8877303128591",lnAvg_Price_L3Y,"-1,52279875778868","5,57586511806322e-05","7,789875606182e-05"
